"intervention","state","lga","total_cost","target_value","state_count","lga_count","intervention_type","title","currency","target","cost_per_target"
"iptp","Anambra","Nnewi South",35588520.1983574,19718.2932461369,1,1,"Malaria Interventions","IPTp","Naira","Population",1804.84790210378
"iptp","Anambra","Nnewi South",22242.8251239734,19718.2932461369,1,1,"Malaria Interventions","IPTp","USD","Population",1.12802993881487
"iptp","Anambra","Ogbaru",34056622.6083791,18869.5249991324,1,1,"Malaria Interventions","IPTp","Naira","Population",1804.84790210379
"iptp","Anambra","Ogbaru",21285.3891302369,18869.5249991324,1,1,"Malaria Interventions","IPTp","USD","Population",1.12802993881487
"iptp","Anambra","Onitsha North",19202934.8665882,10639.6416253163,1,1,"Malaria Interventions","IPTp","Naira","Population",1804.84790210378
"iptp","Anambra","Onitsha North",12001.8342916176,10639.6416253163,1,1,"Malaria Interventions","IPTp","USD","Population",1.12802993881486
"iptp","Anambra","Onitsha South",20922106.7463119,11592.1716848963,1,1,"Malaria Interventions","IPTp","Naira","Population",1804.84790210378
"iptp","Anambra","Onitsha South",13076.3167164449,11592.1716848963,1,1,"Malaria Interventions","IPTp","USD","Population",1.12802993881486
"iptp","Anambra","Orumba North",26348486.0441323,14598.7293518859,1,1,"Malaria Interventions","IPTp","Naira","Population",1804.84790210379
"iptp","Anambra","Orumba North",16467.8037775827,14598.7293518859,1,1,"Malaria Interventions","IPTp","USD","Population",1.12802993881487
"iptp","Anambra","Orumba South",28144214.6774816,15593.6766996686,1,1,"Malaria Interventions","IPTp","Naira","Population",1804.84790210379
"iptp","Anambra","Orumba South",17590.134173426,15593.6766996686,1,1,"Malaria Interventions","IPTp","USD","Population",1.12802993881487
"iptp","Anambra","Oyi",25651240.0728649,14212.4109421991,1,1,"Malaria Interventions","IPTp","Naira","Population",1804.84790210378
"iptp","Anambra","Oyi",16032.0250455406,14212.4109421991,1,1,"Malaria Interventions","IPTp","USD","Population",1.12802993881486
"iptp","Bauchi","Alkaleri",43490180.8449899,30925.1554966964,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Alkaleri",27181.3630281187,30925.1554966964,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691767
"iptp","Bauchi","Bauchi",65408021.6781715,46510.5732334927,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Bauchi",40880.0135488572,46510.5732334927,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691766
"iptp","Bauchi","Bogoro",11102790.7739572,7895.01272380813,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Bogoro",6939.24423372325,7895.01272380813,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691768
"iptp","Bauchi","Damban",19899681.5107883,14150.3376877026,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Damban",12437.3009442427,14150.3376877026,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691767
"iptp","Bauchi","Darazo",33112173.4275257,23545.5243501885,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Darazo",20695.1083922036,23545.5243501885,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691766
"iptp","Bauchi","Dass",11938060.2059967,8488.95914034586,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Dass",7461.28762874794,8488.95914034586,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691766
"iptp","Bauchi","Gamawa",37678003.8756212,26792.2116215561,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Gamawa",23548.7524222632,26792.2116215561,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691767
"iptp","Bauchi","Ganjuwa",36891088.6612969,26232.6490974904,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Ganjuwa",23056.9304133106,26232.6490974904,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691768
"iptp","Bauchi","Giade",20669374.6749674,14697.6538939015,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470682
"iptp","Bauchi","Giade",12918.3591718546,14697.6538939015,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691765
"iptp","Bauchi","Itas/Gadau",30274641.9501499,21527.8021779725,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Itas/Gadau",18921.6512188437,21527.8021779725,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691769
"iptp","Bauchi","Jama'are",15563699.1934761,11067.0916586336,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Jama'are",9727.31199592256,11067.0916586336,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691771
"iptp","Bauchi","Katagum",38818501.0271562,27603.2004716708,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Katagum",24261.5631419726,27603.2004716708,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691767
"iptp","Bauchi","Kirfi",19293465.3456792,13719.2672987927,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Kirfi",12058.4158410495,13719.2672987927,1,1,"Malaria Interventions","IPTp","USD","Population",0.87894022169177
"iptp","Bauchi","Misau",34630893.2957098,24625.4611811462,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Misau",21644.3083098186,24625.4611811462,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691766
"iptp","Bauchi","Ningi",51135843.7682725,36361.8612124207,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Ningi",31959.9023551703,36361.8612124207,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691767
"iptp","Bauchi","Shira",30999557.7839517,22043.2779577179,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Shira",19374.7236149698,22043.2779577179,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691767
"iptp","Bauchi","Tafawa Balewa",29318553.2124767,20847.9431314773,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470682
"iptp","Bauchi","Tafawa Balewa",18324.0957577979,20847.9431314773,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691764
"iptp","Bauchi","Toro",45837148.8478467,32594.0460146,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Toro",28648.2180299042,32594.0460146,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691767
"iptp","Bauchi","Warji",15232638.3987629,10831.6797482565,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470683
"iptp","Bauchi","Warji",9520.39899922681,10831.6797482565,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691769
"iptp","Bauchi","Zaki",25131342.9129568,17870.4864482881,1,1,"Malaria Interventions","IPTp","Naira","Population",1406.30435470682
"iptp","Bauchi","Zaki",15707.089320598,17870.4864482881,1,1,"Malaria Interventions","IPTp","USD","Population",0.878940221691764
"iptp","Bayelsa","Brass",20060094.4252041,16024.6895866562,1,1,"Malaria Interventions","IPTp","Naira","Population",1251.82421267668
"iptp","Bayelsa","Brass",12537.5590157526,16024.6895866562,1,1,"Malaria Interventions","IPTp","USD","Population",0.782390132922925
"iptp","Bayelsa","Ekeremor",29370818.7061209,23462.41461756,1,1,"Malaria Interventions","IPTp","Naira","Population",1251.82421267668
"iptp","Bayelsa","Ekeremor",18356.7616913256,23462.41461756,1,1,"Malaria Interventions","IPTp","USD","Population",0.782390132922926
"iptp","Bayelsa","Kolokuma/Opokuma",8635797.27420872,6898.57025192334,1,1,"Malaria Interventions","IPTp","Naira","Population",1251.82421267668
"iptp","Bayelsa","Kolokuma/Opokuma",5397.37329638045,6898.57025192334,1,1,"Malaria Interventions","IPTp","USD","Population",0.782390132922927
"iptp","Bayelsa","Nembe",14268360.025913,11398.0540409935,1,1,"Malaria Interventions","IPTp","Naira","Population",1251.82421267669
"iptp","Bayelsa","Nembe",8917.72501619563,11398.0540409935,1,1,"Malaria Interventions","IPTp","USD","Population",0.782390132922928
"iptp","Bayelsa","Ogbia",19567544.7888317,15631.2240893566,1,1,"Malaria Interventions","IPTp","Naira","Population",1251.82421267669
"iptp","Bayelsa","Ogbia",12229.7154930198,15631.2240893566,1,1,"Malaria Interventions","IPTp","USD","Population",0.78239013292293
"iptp","Bayelsa","Sagbama",20358827.2504492,16263.3275856819,1,1,"Malaria Interventions","IPTp","Naira","Population",1251.82421267668
"iptp","Bayelsa","Sagbama",12724.2670315307,16263.3275856819,1,1,"Malaria Interventions","IPTp","USD","Population",0.782390132922926
"iptp","Bayelsa","Southern Ijaw",35060033.9265077,28007.1543364235,1,1,"Malaria Interventions","IPTp","Naira","Population",1251.82421267668
"iptp","Bayelsa","Southern Ijaw",21912.5212040673,28007.1543364235,1,1,"Malaria Interventions","IPTp","USD","Population",0.782390132922927
"iptp","Bayelsa","Yenegoa",38380413.3265791,30659.5869754852,1,1,"Malaria Interventions","IPTp","Naira","Population",1251.82421267668
"iptp","Bayelsa","Yenegoa",23987.7583291119,30659.5869754852,1,1,"Malaria Interventions","IPTp","USD","Population",0.782390132922928
"iptp","Benue","Ado",39901477.0239183,16286.0649944114,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351006
"iptp","Benue","Ado",24938.4231399489,16286.0649944114,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Agatu",25015001.1092521,10210.0464515723,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351008
"iptp","Benue","Agatu",15634.3756932826,10210.0464515723,1,1,"Malaria Interventions","IPTp","USD","Population",1.5312737084438
"iptp","Benue","Apa",20943033.1873095,8548.04446121586,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Apa",13089.3957420684,8548.04446121586,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Buruku",44624587.6081941,18213.8353850964,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Buruku",27890.3672551213,18213.8353850964,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Gboko",78190137.0779562,31913.8475402854,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Gboko",48868.8356737226,31913.8475402854,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Guma",42016770.9834755,17149.4369163827,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Guma",26260.4818646722,17149.4369163827,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Gwer East",36497747.2346727,14896.8090393539,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Gwer East",22811.0920216704,14896.8090393539,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Gwer West",26468332.4885243,10803.2337485503,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351006
"iptp","Benue","Gwer West",16542.7078053277,10803.2337485503,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Katsina Ala",48791554.4097526,19914.6118280099,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Katsina Ala",30494.7215060954,19914.6118280099,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Konshisha",49012497.1343263,20004.7911356654,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Konshisha",30632.8107089539,20004.7911356654,1,1,"Malaria Interventions","IPTp","USD","Population",1.5312737084438
"iptp","Benue","Kwande",53805720.7869292,21961.1786621785,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Kwande",33628.5754918308,21961.1786621785,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Logo",36694669.7413936,14977.1843282535,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Logo",22934.168588371,14977.1843282535,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Makurdi",65001089.8915526,26530.6463228625,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Makurdi",40625.6811822204,26530.6463228625,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Obi",21360032.825168,8718.24575979783,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Obi",13350.02051573,8718.24575979783,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Ogbadibo",28345588.2531442,11569.4487278957,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351006
"iptp","Benue","Ogbadibo",17715.9926582151,11569.4487278957,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Ohimini",15296767.2033946,6243.48178212881,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351006
"iptp","Benue","Ohimini",9560.47950212163,6243.48178212881,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Oju",36461175.9119959,14881.8821999868,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Oju",22788.2349449974,14881.8821999868,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Okpokwu",37998686.2529324,15509.427724857,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Okpokwu",23749.1789080828,15509.427724857,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Oturkpo",57650903.2286042,23530.6165835604,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Oturkpo",36031.8145178776,23530.6165835604,1,1,"Malaria Interventions","IPTp","USD","Population",1.5312737084438
"iptp","Benue","Tarka",17156061.9042147,7002.36582853062,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Tarka",10722.5386901342,7002.36582853062,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Benue","Ukum",46954765.1382721,19164.9135289109,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Ukum",29346.7282114201,19164.9135289109,1,1,"Malaria Interventions","IPTp","USD","Population",1.5312737084438
"iptp","Benue","Ushongo",41534419.0411888,16952.5616208252,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351008
"iptp","Benue","Ushongo",25959.011900743,16952.5616208252,1,1,"Malaria Interventions","IPTp","USD","Population",1.5312737084438
"iptp","Benue","Vandeikya",50759913.8835258,20718.0114190331,1,1,"Malaria Interventions","IPTp","Naira","Population",2450.03793351007
"iptp","Benue","Vandeikya",31724.9461772036,20718.0114190331,1,1,"Malaria Interventions","IPTp","USD","Population",1.53127370844379
"iptp","Borno","Abadam",14716793.4369788,9565.91982734638,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Abadam",9197.99589811175,9565.91982734638,1,1,"Malaria Interventions","IPTp","USD","Population",0.96153805009082
"iptp","Borno","Askira/Uba",21077377.8827137,13700.3014861989,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Askira/Uba",13173.3611766961,13700.3014861989,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090821
"iptp","Borno","Bama",39727032.6927824,25822.5822999348,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Bama",24829.395432989,25822.5822999348,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090819
"iptp","Borno","Bayo",11630186.2930036,7559.62432525755,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Bayo",7268.86643312725,7559.62432525755,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090817
"iptp","Borno","Biu",25849434.0127257,16802.1392980003,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Biu",16155.8962579536,16802.1392980003,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090821
"iptp","Borno","Chibok",9755749.35347139,6341.23979320809,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Chibok",6097.34334591962,6341.23979320809,1,1,"Malaria Interventions","IPTp","USD","Population",0.96153805009082
"iptp","Borno","Damboa",34297269.070139,22293.234434989,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Damboa",21435.7931688369,22293.234434989,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090821
"iptp","Borno","Dikwa",15448772.4599723,10041.7063958839,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Dikwa",9655.48278748269,10041.7063958839,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090817
"iptp","Borno","Gubio",22249985.6284093,14462.4968470487,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Gubio",13906.2410177558,14462.4968470487,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090818
"iptp","Borno","Guzamala",14117620.7346128,9176.45740415536,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Guzamala",8823.512959133,9176.45740415536,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090819
"iptp","Borno","Gwoza",40675502.1963559,26439.0877410636,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Gwoza",25422.1888727224,26439.0877410636,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090822
"iptp","Borno","Hawul",17756484.5053391,11541.7198672364,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Hawul",11097.8028158369,11541.7198672364,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090818
"iptp","Borno","Jere",30753855.2463531,19990.0144639676,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Jere",19221.1595289707,19990.0144639676,1,1,"Malaria Interventions","IPTp","USD","Population",0.96153805009082
"iptp","Borno","Kaga",13235922.0721965,8603.35302835022,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Kaga",8272.45129512281,8603.35302835022,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090819
"iptp","Borno","Kala/Balge",8946998.57038093,5815.55155925438,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Kala/Balge",5591.87410648808,5815.55155925438,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090819
"iptp","Borno","Konduga",23137714.256657,15039.5207023214,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Konduga",14461.0714104106,15039.5207023214,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090819
"iptp","Borno","Kukawa",29906130.2938648,19438.993009065,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014532
"iptp","Borno","Kukawa",18691.3314336655,19438.993009065,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090823
"iptp","Borno","Kwaya Kusar",8339589.81712333,5420.73570069304,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Kwaya Kusar",5212.24363570208,5420.73570069304,1,1,"Malaria Interventions","IPTp","USD","Population",0.96153805009082
"iptp","Borno","Mafa",15236694.1495128,9903.85543509803,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Mafa",9522.9338434455,9903.85543509803,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090817
"iptp","Borno","Magumeri",20627924.8197705,13408.1568702755,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014532
"iptp","Borno","Magumeri",12892.4530123566,13408.1568702755,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090822
"iptp","Borno","Maiduguri",79421415.3266731,51623.9420525087,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Maiduguri",49638.3845791707,51623.9420525087,1,1,"Malaria Interventions","IPTp","USD","Population",0.96153805009082
"iptp","Borno","Marte",19032484.1041922,12371.1199613958,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Marte",11895.3025651201,12371.1199613958,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090819
"iptp","Borno","Mobbar",17153487.922202,11149.7719204806,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Mobbar",10720.9299513762,11149.7719204806,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090816
"iptp","Borno","Monguno",16153543.1005559,10499.8075082872,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Monguno",10095.9644378474,10499.8075082872,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090821
"iptp","Borno","Ngala",34782313.638721,22608.513539477,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Ngala",21738.9460242006,22608.513539477,1,1,"Malaria Interventions","IPTp","USD","Population",0.96153805009082
"iptp","Borno","Nganzai",14571044.7506644,9471.18314070369,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014531
"iptp","Borno","Nganzai",9106.90296916525,9471.18314070369,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090817
"iptp","Borno","Shani",14852688.2766907,9654.25151095671,1,1,"Malaria Interventions","IPTp","Naira","Population",1538.46088014532
"iptp","Borno","Shani",9282.93017293169,9654.25151095671,1,1,"Malaria Interventions","IPTp","USD","Population",0.961538050090822
"iptp","Cross River","Abi",20824890.7057253,12398.7434524628,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089007
"iptp","Cross River","Abi",13015.5566910783,12398.7434524628,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Akamkpa",21602377.1496124,12861.6440790132,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089007
"iptp","Cross River","Akamkpa",13501.4857185078,12861.6440790132,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Akpabuyo",39287307.7553039,23390.9150679021,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Akpabuyo",24554.5673470649,23390.9150679021,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Bakassi",4565784.81273762,2718.38135201934,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Bakassi",2853.61550796101,2718.38135201934,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Bekwara",15223178.7993231,9063.59083132595,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Bekwara",9514.48674957694,9063.59083132595,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Biase",24258644.8665895,14443.1353064703,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Biase",15161.6530416184,14443.1353064703,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Boki",26927899.5508922,16032.3587270213,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Boki",16829.9372193076,16032.3587270213,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Calabar Municipal",27635544.9704954,16453.6773373782,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Calabar Municipal",17272.2156065596,16453.6773373782,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Calabar South",26505101.6146284,15780.632885189,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089007
"iptp","Cross River","Calabar South",16565.6885091428,15780.632885189,1,1,"Malaria Interventions","IPTp","USD","Population",1.04974804430629
"iptp","Cross River","Etung",11549165.742937,6876.15340508264,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Etung",7218.22858933563,6876.15340508264,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Ikom",23620551.8719963,14063.2268857937,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Ikom",14762.8449199977,14063.2268857937,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Obanliku",15820002.0977486,9418.92806061554,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Obanliku",9887.50131109288,9418.92806061554,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Obubra",24897892.2582784,14823.7310331997,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Obubra",15561.182661424,14823.7310331997,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Obudu",23298186.4830498,13871.2966705536,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Obudu",14561.3665519061,13871.2966705536,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Odukpani",27833091.1734801,16571.292585661,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089007
"iptp","Cross River","Odukpani",17395.6819834251,16571.292585661,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Ogoja",24758065.9100738,14740.4810875562,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Ogoja",15473.7911937961,14740.4810875562,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Yakurr",28321834.04383,16862.2807857586,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Yakurr",17701.1462773937,16862.2807857586,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Cross River","Yala",30527598.294249,18175.5508261166,1,1,"Malaria Interventions","IPTp","Naira","Population",1679.59687089008
"iptp","Cross River","Yala",19079.7489339056,18175.5508261166,1,1,"Malaria Interventions","IPTp","USD","Population",1.0497480443063
"iptp","Delta","Aniocha North",13578504.4500666,9501.13333319167,1,1,"Malaria Interventions","IPTp","Naira","Population",1429.14576334077
"iptp","Delta","Aniocha North",8486.56528129163,9501.13333319167,1,1,"Malaria Interventions","IPTp","USD","Population",0.893216102087978
"iptp","Delta","Aniocha South",18534706.8536998,12969.0807817764,1,1,"Malaria Interventions","IPTp","Naira","Population",1429.14576334076
"iptp","Delta","Aniocha South",11584.1917835624,12969.0807817764,1,1,"Malaria Interventions","IPTp","USD","Population",0.893216102087974
"iptp","Delta","Bomadi",11223776.5829691,7853.48623693389,1,1,"Malaria Interventions","IPTp","Naira","Population",1429.14576334077
"iptp","Delta","Bomadi",7014.86036435569,7853.48623693389,1,1,"Malaria Interventions","IPTp","USD","Population",0.89321610208798
"iptp","Delta","Burutu",27137827.6413244,18988.8451811151,1,1,"Malaria Interventions","IPTp","Naira","Population",1429.14576334077
"iptp","Delta","Burutu",16961.1422758278,18988.8451811151,1,1,"Malaria Interventions","IPTp","USD","Population",0.89321610208798
