"state","lga","full_name","value","intervention"
"Borno","Gubio","itn_campaign_net_distribution_procurement_cost",32138881.8823303,"itn_campaign"
"Borno","Gubio","itn_campaign_campaign_cost",93845535.0964046,"itn_campaign"
"Borno","Gubio","itn_routine_net_procurement_cost",98992633.3563823,"itn_routine"
"Borno","Gubio","itn_routine_net_operational_cost",24748158.3390956,"itn_routine"
"Borno","Gubio","smc_spaq_total_procurement_cost",98486149.8841543,"smc"
"Borno","Gubio","smc_campaign_cost",111686805.451295,"smc"
"Borno","Gubio","pmc_sp_procurement_cost",86828781.5705629,"pmc"
"Borno","Gubio","pmc_distribution_cost",3008199.34418611,"pmc"
"Borno","Gubio","cm_private_total_cost",424121036.643066,"cm_private"
"Borno","Guzamala","vacc_procurement_cost",178537155.615212,"vacc"
"Borno","Guzamala","vacc_operational_cost",11158572.2259508,"vacc"
"Borno","Guzamala","cm_rdt_kits_procurement_cost",16150936.8086953,"cm_public"
"Borno","Guzamala","cm_al_procurement_cost",121938360.042269,"cm_public"
"Borno","Guzamala","cm_iv_artesunate_procurement_cost",19395479.8172105,"cm_public"
"Borno","Guzamala","cm_ras_prcurement_cost",340344.415308631,"cm_public"
"Borno","Guzamala","cm_rdt_kits_distribution_cost",4037734.20217384,"cm_public"
"Borno","Guzamala","cm_al_distribution_cost",30484590.0105673,"cm_public"
"Borno","Guzamala","cm_iv_artesunate_distribution_cost",4848869.95430263,"cm_public"
"Borno","Guzamala","cm_ras_distribution_cost",85086.1038271577,"cm_public"
"Borno","Guzamala","iptp_sp_procurement_cost",11294096.5876903,"iptp"
"Borno","Guzamala","iptp_sp_distribution_cost",2823524.14692256,"iptp"
"Borno","Guzamala","itn_campaign_net_procurement_cost",569446989.88425,"itn_campaign"
"Borno","Guzamala","itn_campaign_net_distribution_procurement_cost",20392127.5647897,"itn_campaign"
"Borno","Guzamala","itn_campaign_campaign_cost",59545012.4891858,"itn_campaign"
"Borno","Guzamala","itn_routine_net_procurement_cost",62810847.4578778,"itn_routine"
"Borno","Guzamala","itn_routine_net_operational_cost",15702711.8644694,"itn_routine"
"Borno","Guzamala","smc_spaq_total_procurement_cost",62489483.5842699,"smc"
"Borno","Guzamala","smc_campaign_cost",70865302.4210787,"smc"
"Borno","Guzamala","pmc_sp_procurement_cost",55092880.8464755,"pmc"
"Borno","Guzamala","pmc_distribution_cost",1908703.14006432,"pmc"
"Borno","Guzamala","cm_private_total_cost",269104890.263505,"cm_private"
"Borno","Gwoza","vacc_procurement_cost",514398892.127263,"vacc"
"Borno","Gwoza","vacc_operational_cost",32149930.7579539,"vacc"
"Borno","Gwoza","cm_rdt_kits_procurement_cost",46533865.5843491,"cm_public"
"Borno","Gwoza","cm_al_procurement_cost",351327190.6759,"cm_public"
"Borno","Gwoza","cm_iv_artesunate_procurement_cost",55882000.0008988,"cm_public"
"Borno","Gwoza","cm_ras_prcurement_cost",980595.829328556,"cm_public"
"Borno","Gwoza","cm_rdt_kits_distribution_cost",11633466.3960873,"cm_public"
"Borno","Gwoza","cm_al_distribution_cost",87831797.6689749,"cm_public"
"Borno","Gwoza","cm_iv_artesunate_distribution_cost",13970500.0002247,"cm_public"
"Borno","Gwoza","cm_ras_distribution_cost",245148.957332139,"cm_public"
"Borno","Gwoza","iptp_sp_procurement_cost",32540401.7570847,"iptp"
"Borno","Gwoza","iptp_sp_distribution_cost",8135100.43927118,"iptp"
"Borno","Gwoza","itn_campaign_net_procurement_cost",1640683137.98489,"itn_campaign"
"Borno","Gwoza","itn_campaign_net_distribution_procurement_cost",58753528.3134748,"itn_campaign"
"Borno","Gwoza","itn_campaign_campaign_cost",171560302.675346,"itn_campaign"
"Borno","Gwoza","itn_routine_net_procurement_cost",180969783.206033,"itn_routine"
"Borno","Gwoza","itn_routine_net_operational_cost",45242445.8015082,"itn_routine"
"Borno","Gwoza","smc_spaq_total_procurement_cost",180043873.862491,"smc"
"Borno","Gwoza","smc_campaign_cost",204176172.349417,"smc"
"Borno","Gwoza","pmc_sp_procurement_cost",158732879.852778,"pmc"
"Borno","Gwoza","pmc_distribution_cost",5499330.25014123,"pmc"
"Borno","Gwoza","cm_private_total_cost",775341451.702732,"cm_private"
"Borno","Hawul","vacc_procurement_cost",224555702.189699,"vacc"
"Borno","Hawul","vacc_operational_cost",14034731.3868562,"vacc"
"Borno","Hawul","cm_rdt_kits_procurement_cost",20313894.5705766,"cm_public"
"Borno","Hawul","cm_al_procurement_cost",153368378.524896,"cm_public"
"Borno","Hawul","cm_iv_artesunate_procurement_cost",24394729.3472438,"cm_public"
"Borno","Hawul","cm_ras_prcurement_cost",428069.322055786,"cm_public"
"Borno","Hawul","cm_rdt_kits_distribution_cost",5078473.64264414,"cm_public"
"Borno","Hawul","cm_al_distribution_cost",38342094.6312239,"cm_public"
"Borno","Hawul","cm_iv_artesunate_distribution_cost",6098682.33681094,"cm_public"
"Borno","Hawul","cm_ras_distribution_cost",107017.330513946,"cm_public"
"Borno","Hawul","iptp_sp_procurement_cost",14205187.6042713,"iptp"
"Borno","Hawul","iptp_sp_distribution_cost",3551296.90106783,"iptp"
"Borno","Hawul","itn_campaign_net_procurement_cost",716223848.378445,"itn_campaign"
"Borno","Hawul","itn_campaign_net_distribution_procurement_cost",25648266.3716364,"itn_campaign"
"Borno","Hawul","itn_campaign_campaign_cost",74892937.8051784,"itn_campaign"
"Borno","Hawul","itn_routine_net_procurement_cost",79000552.6156823,"itn_routine"
"Borno","Hawul","itn_routine_net_operational_cost",19750138.1539206,"itn_routine"
"Borno","Hawul","smc_spaq_total_procurement_cost",78596356.1331755,"smc"
"Borno","Hawul","smc_campaign_cost",89131070.1753714,"smc"
"Borno","Hawul","pmc_sp_procurement_cost",69293254.4013244,"pmc"
"Borno","Hawul","pmc_distribution_cost",2400677.73238517,"pmc"
"Borno","Hawul","cm_private_total_cost",338467572.128467,"cm_private"
"Borno","Jere","vacc_procurement_cost",388925722.195104,"vacc"
"Borno","Jere","vacc_operational_cost",24307857.637194,"vacc"
"Borno","Jere","cm_rdt_kits_procurement_cost",35183235.3372281,"cm_public"
"Borno","Jere","cm_al_procurement_cost",265630784.691885,"cm_public"
"Borno","Jere","cm_iv_artesunate_procurement_cost",42251154.7763586,"cm_public"
"Borno","Jere","cm_ras_prcurement_cost",741407.003280952,"cm_public"
"Borno","Jere","cm_rdt_kits_distribution_cost",8795808.83430701,"cm_public"
"Borno","Jere","cm_al_distribution_cost",66407696.1729713,"cm_public"
"Borno","Jere","cm_iv_artesunate_distribution_cost",10562788.6940896,"cm_public"
"Borno","Jere","cm_ras_distribution_cost",185351.750820238,"cm_public"
"Borno","Jere","iptp_sp_procurement_cost",24603084.1970825,"iptp"
"Borno","Jere","iptp_sp_distribution_cost",6150771.04927062,"iptp"
"Borno","Jere","itn_campaign_net_procurement_cost",1240484542.44383,"itn_campaign"
"Borno","Jere","itn_campaign_net_distribution_procurement_cost",44422254.3643724,"itn_campaign"
"Borno","Jere","itn_campaign_campaign_cost",129712982.743968,"itn_campaign"
"Borno","Jere","itn_routine_net_procurement_cost",136827284.634752,"itn_routine"
"Borno","Jere","itn_routine_net_operational_cost",34206821.1586879,"itn_routine"
"Borno","Jere","smc_spaq_total_procurement_cost",136127224.884165,"smc"
"Borno","Jere","smc_campaign_cost",154373126.578163,"smc"
"Borno","Jere","pmc_sp_procurement_cost",120014449.637612,"pmc"
"Borno","Jere","pmc_distribution_cost",4157923.00850527,"pmc"
"Borno","Jere","cm_private_total_cost",586218669.337028,"cm_private"
"Borno","Kaga","vacc_procurement_cost",167386836.857066,"vacc"
"Borno","Kaga","vacc_operational_cost",10461677.3035666,"vacc"
"Borno","Kaga","cm_rdt_kits_procurement_cost",15142249.8883786,"cm_public"
"Borno","Kaga","cm_al_procurement_cost",114322849.54177,"cm_public"
"Borno","Kaga","cm_iv_artesunate_procurement_cost",18184158.9485439,"cm_public"
"Borno","Kaga","cm_ras_prcurement_cost",319088.622892933,"cm_public"
"Borno","Kaga","cm_rdt_kits_distribution_cost",3785562.47209464,"cm_public"
"Borno","Kaga","cm_al_distribution_cost",28580712.3854425,"cm_public"
"Borno","Kaga","cm_iv_artesunate_distribution_cost",4546039.73713597,"cm_public"
"Borno","Kaga","cm_ras_distribution_cost",79772.1557232333,"cm_public"
"Borno","Kaga","iptp_sp_procurement_cost",10588737.6577572,"iptp"
"Borno","Kaga","iptp_sp_distribution_cost",2647184.4144393,"iptp"
"Borno","Kaga","itn_campaign_net_procurement_cost",533882877.578345,"itn_campaign"
"Borno","Kaga","itn_campaign_net_distribution_procurement_cost",19118562.2852227,"itn_campaign"
"Borno","Kaga","itn_campaign_campaign_cost",55826201.8728502,"itn_campaign"
"Borno","Kaga","itn_routine_net_procurement_cost",58888073.1299724,"itn_routine"
"Borno","Kaga","itn_routine_net_operational_cost",14722018.2824931,"itn_routine"
"Borno","Kaga","smc_spaq_total_procurement_cost",58586779.6423618,"smc"
"Borno","Kaga","smc_campaign_cost",66439497.0016708,"smc"
"Borno","Kaga","pmc_sp_procurement_cost",51652122.6433668,"pmc"
"Borno","Kaga","pmc_distribution_cost",1789497.42989684,"pmc"
"Borno","Kaga","cm_private_total_cost",252298274.881545,"cm_private"
"Borno","Kala/Balge","vacc_procurement_cost",113147371.36498,"vacc"
"Borno","Kala/Balge","vacc_operational_cost",7071710.71031127,"vacc"
"Borno","Kala/Balge","cm_rdt_kits_procurement_cost",10235606.3570561,"cm_public"
"Borno","Kala/Balge","cm_al_procurement_cost",77278059.3473492,"cm_public"
"Borno","Kala/Balge","cm_iv_artesunate_procurement_cost",12291825.4753069,"cm_public"
"Borno","Kala/Balge","cm_ras_prcurement_cost",215692.222821778,"cm_public"
"Borno","Kala/Balge","cm_rdt_kits_distribution_cost",2558901.58926403,"cm_public"
"Borno","Kala/Balge","cm_al_distribution_cost",19319514.8368373,"cm_public"
"Borno","Kala/Balge","cm_iv_artesunate_distribution_cost",3072956.36882672,"cm_public"
"Borno","Kala/Balge","cm_ras_distribution_cost",53923.0557054444,"cm_public"
"Borno","Kala/Balge","iptp_sp_procurement_cost",7157598.85630475,"iptp"
"Borno","Kala/Balge","iptp_sp_distribution_cost",1789399.71407619,"iptp"
"Borno","Kala/Balge","itn_campaign_net_procurement_cost",360885272.396565,"itn_campaign"
"Borno","Kala/Balge","itn_campaign_net_distribution_procurement_cost",12923447.9094542,"itn_campaign"
"Borno","Kala/Balge","itn_campaign_campaign_cost",37736467.8956063,"itn_campaign"
"Borno","Kala/Balge","itn_routine_net_procurement_cost",39806180.7279071,"itn_routine"
"Borno","Kala/Balge","itn_routine_net_operational_cost",9951545.18197678,"itn_routine"
"Borno","Kala/Balge","smc_spaq_total_procurement_cost",39602517.3648099,"smc"
"Borno","Kala/Balge","smc_campaign_cost",44910666.7029606,"smc"
"Borno","Kala/Balge","pmc_sp_procurement_cost",34914943.2073266,"pmc"
"Borno","Kala/Balge","pmc_distribution_cost",1209634.72432491,"pmc"
"Borno","Kala/Balge","cm_private_total_cost",170544393.685763,"cm_private"
"Borno","Konduga","vacc_procurement_cost",292608915.374321,"vacc"
"Borno","Konduga","vacc_operational_cost",18288057.2108951,"vacc"
"Borno","Konduga","cm_rdt_kits_procurement_cost",26470165.7511388,"cm_public"
"Borno","Konduga","cm_al_procurement_cost",199847763.62961,"cm_public"
"Borno","Konduga","cm_iv_artesunate_procurement_cost",31787726.7223301,"cm_public"
"Borno","Konduga","cm_ras_prcurement_cost",557798.794732677,"cm_public"
"Borno","Konduga","cm_rdt_kits_distribution_cost",6617541.43778471,"cm_public"
"Borno","Konduga","cm_al_distribution_cost",49961940.9074024,"cm_public"
"Borno","Konduga","cm_iv_artesunate_distribution_cost",7946931.68058253,"cm_public"
"Borno","Konduga","cm_ras_distribution_cost",139449.698683169,"cm_public"
"Borno","Konduga","iptp_sp_procurement_cost",18510171.4053256,"iptp"
"Borno","Konduga","iptp_sp_distribution_cost",4627542.85133139,"iptp"
"Borno","Konduga","itn_campaign_net_procurement_cost",933280613.20926,"itn_campaign"
"Borno","Konduga","itn_campaign_net_distribution_procurement_cost",33421157.1162697,"itn_campaign"
"Borno","Konduga","itn_campaign_campaign_cost",97589778.7795074,"itn_campaign"
"Borno","Konduga","itn_routine_net_procurement_cost",102942235.665513,"itn_routine"
"Borno","Konduga","itn_routine_net_operational_cost",25735558.9163782,"itn_routine"
"Borno","Konduga","smc_spaq_total_procurement_cost",102415544.545265,"smc"
"Borno","Konduga","smc_campaign_cost",116142879.097925,"smc"
"Borno","Konduga","pmc_sp_procurement_cost",90293071.2309407,"pmc"
"Borno","Konduga","pmc_distribution_cost",3128220.30608285,"pmc"
"Borno","Konduga","cm_private_total_cost",441042593.014294,"cm_private"
"Borno","Kukawa","vacc_procurement_cost",378205048.746905,"vacc"
"Borno","Kukawa","vacc_operational_cost",23637815.5466815,"vacc"
"Borno","Kukawa","cm_rdt_kits_procurement_cost",34213415.252373,"cm_public"
"Borno","Kukawa","cm_al_procurement_cost",258308715.880396,"cm_public"
"Borno","Kukawa","cm_iv_artesunate_procurement_cost",41086508.6567599,"cm_public"
"Borno","Kukawa","cm_ras_prcurement_cost",720970.241398703,"cm_public"
"Borno","Kukawa","cm_rdt_kits_distribution_cost",8553353.81309325,"cm_public"
"Borno","Kukawa","cm_al_distribution_cost",64577178.9700991,"cm_public"
"Borno","Kukawa","cm_iv_artesunate_distribution_cost",10271627.16419,"cm_public"
"Borno","Kukawa","cm_ras_distribution_cost",180242.560349676,"cm_public"
"Borno","Kukawa","iptp_sp_procurement_cost",23924904.2350918,"iptp"
"Borno","Kukawa","iptp_sp_distribution_cost",5981226.05877296,"iptp"
"Borno","Kukawa","itn_campaign_net_procurement_cost",1206290790.42862,"itn_campaign"
"Borno","Kukawa","itn_campaign_net_distribution_procurement_cost",43197762.2423668,"itn_campaign"
"Borno","Kukawa","itn_campaign_campaign_cost",126137465.747711,"itn_campaign"
"Borno","Kukawa","itn_routine_net_procurement_cost",133055663.079114,"itn_routine"
"Borno","Kukawa","itn_routine_net_operational_cost",33263915.7697785,"itn_routine"
"Borno","Kukawa","smc_spaq_total_procurement_cost",132374900.360202,"smc"
"Borno","Kukawa","smc_campaign_cost",150117856.780421,"smc"
"Borno","Kukawa","pmc_sp_procurement_cost",116706271.108384,"pmc"
"Borno","Kukawa","pmc_distribution_cost",4043310.54588553,"pmc"
"Borno","Kukawa","cm_private_total_cost",570059648.309236,"cm_private"
"Borno","Kwaya Kusar","vacc_procurement_cost",105465834.005323,"vacc"
"Borno","Kwaya Kusar","vacc_operational_cost",6591614.62533272,"vacc"
"Borno","Kwaya Kusar","cm_rdt_kits_procurement_cost",9540714.45031577,"cm_public"
"Borno","Kwaya Kusar","cm_al_procurement_cost",72031677.6347452,"cm_public"
"Borno","Kwaya Kusar","cm_iv_artesunate_procurement_cost",11457337.5374265,"cm_public"
"Borno","Kwaya Kusar","cm_ras_prcurement_cost",201048.949647994,"cm_public"
"Borno","Kwaya Kusar","cm_rdt_kits_distribution_cost",2385178.61257894,"cm_public"
"Borno","Kwaya Kusar","cm_al_distribution_cost",18007919.4086863,"cm_public"
"Borno","Kwaya Kusar","cm_iv_artesunate_distribution_cost",2864334.38435662,"cm_public"
"Borno","Kwaya Kusar","cm_ras_distribution_cost",50262.2374119985,"cm_public"
"Borno","Kwaya Kusar","iptp_sp_procurement_cost",6671671.85369866,"iptp"
"Borno","Kwaya Kusar","iptp_sp_distribution_cost",1667917.96342467,"iptp"
"Borno","Kwaya Kusar","itn_campaign_net_procurement_cost",336384891.441871,"itn_campaign"
"Borno","Kwaya Kusar","itn_campaign_net_distribution_procurement_cost",12046079.3348734,"itn_campaign"
"Borno","Kwaya Kusar","itn_campaign_campaign_cost",35174551.6578305,"itn_campaign"
"Borno","Kwaya Kusar","itn_routine_net_procurement_cost",37103752.3752383,"itn_routine"
"Borno","Kwaya Kusar","itn_routine_net_operational_cost",9275938.09380957,"itn_routine"
"Borno","Kwaya Kusar","smc_spaq_total_procurement_cost",36913915.6500343,"smc"
"Borno","Kwaya Kusar","smc_campaign_cost",41861696.4974304,"smc"
"Borno","Kwaya Kusar","pmc_sp_procurement_cost",32544579.3409648,"pmc"
"Borno","Kwaya Kusar","pmc_distribution_cost",1127513.02574415,"pmc"
"Borno","Kwaya Kusar","cm_private_total_cost",158966191.596106,"cm_private"
"Borno","Mafa","vacc_procurement_cost",192689411.733767,"vacc"
"Borno","Mafa","vacc_operational_cost",12043088.2333604,"vacc"
"Borno","Mafa","cm_rdt_kits_procurement_cost",17431186.8131475,"cm_public"
"Borno","Mafa","cm_al_procurement_cost",131604151.434812,"cm_public"
"Borno","Mafa","cm_iv_artesunate_procurement_cost",20932917.76378,"cm_public"
"Borno","Mafa","cm_ras_prcurement_cost",367322.784698296,"cm_public"
"Borno","Mafa","cm_rdt_kits_distribution_cost",4357796.70328686,"cm_public"
"Borno","Mafa","cm_al_distribution_cost",32901037.8587031,"cm_public"
"Borno","Mafa","cm_iv_artesunate_distribution_cost",5233229.44094501,"cm_public"
"Borno","Mafa","cm_ras_distribution_cost",91830.696174574,"cm_public"
"Borno","Mafa","iptp_sp_procurement_cost",12189355.3196103,"iptp"
"Borno","Mafa","iptp_sp_distribution_cost",3047338.82990257,"iptp"
"Borno","Mafa","itn_campaign_net_procurement_cost",614585827.338068,"itn_campaign"
"Borno","Mafa","itn_campaign_net_distribution_procurement_cost",22008567.6335512,"itn_campaign"
"Borno","Mafa","itn_campaign_campaign_cost",64265017.4899696,"itn_campaign"
"Borno","Mafa","itn_routine_net_procurement_cost",67789728.1686419,"itn_routine"
"Borno","Mafa","itn_routine_net_operational_cost",16947432.0421605,"itn_routine"
"Borno","Mafa","smc_spaq_total_procurement_cost",67442890.4723397,"smc"
"Borno","Mafa","smc_campaign_cost",76482642.4438098,"smc"
"Borno","Mafa","pmc_sp_procurement_cost",59459974.9528068,"pmc"
"Borno","Mafa","pmc_distribution_cost",2060001.93050038,"pmc"
"Borno","Mafa","cm_private_total_cost",290436255.808348,"cm_private"
"Borno","Magumeri","vacc_procurement_cost",260869100.594044,"vacc"
"Borno","Magumeri","vacc_operational_cost",16304318.7871277,"vacc"
"Borno","Magumeri","cm_rdt_kits_procurement_cost",23598899.3132396,"cm_public"
"Borno","Magumeri","cm_al_procurement_cost",178169917.642785,"cm_public"
"Borno","Magumeri","cm_iv_artesunate_procurement_cost",28339654.8918387,"cm_public"
"Borno","Magumeri","cm_ras_prcurement_cost",497293.35727248,"cm_public"
"Borno","Magumeri","cm_rdt_kits_distribution_cost",5899724.8283099,"cm_public"
"Borno","Magumeri","cm_al_distribution_cost",44542479.4106961,"cm_public"
"Borno","Magumeri","cm_iv_artesunate_distribution_cost",7084913.72295969,"cm_public"
"Borno","Magumeri","cm_ras_distribution_cost",124323.33931812,"cm_public"
"Borno","Magumeri","iptp_sp_procurement_cost",16502339.8558164,"iptp"
"Borno","Magumeri","iptp_sp_distribution_cost",4125584.9639541,"iptp"
"Borno","Magumeri","itn_campaign_net_procurement_cost",832045988.27177,"itn_campaign"
"Borno","Magumeri","itn_campaign_net_distribution_procurement_cost",29795904.1561679,"itn_campaign"
"Borno","Magumeri","itn_campaign_campaign_cost",87004040.1360102,"itn_campaign"
"Borno","Magumeri","itn_routine_net_procurement_cost",91775906.4068457,"itn_routine"
"Borno","Magumeri","itn_routine_net_operational_cost",22943976.6017114,"itn_routine"
"Borno","Magumeri","smc_spaq_total_procurement_cost",91306346.4187157,"smc"
"Borno","Magumeri","smc_campaign_cost",103544652.328585,"smc"
"Borno","Magumeri","pmc_sp_procurement_cost",80498819.5652107,"pmc"
"Borno","Magumeri","pmc_distribution_cost",2788896.6290173,"pmc"
"Borno","Magumeri","cm_private_total_cost",393201910.530033,"cm_private"
"Borno","Maiduguri","vacc_procurement_cost",1004395418.59867,"vacc"
"Borno","Maiduguri","vacc_operational_cost",62774713.6624166,"vacc"
"Borno","Maiduguri","cm_rdt_kits_procurement_cost",90860229.5182301,"cm_public"
"Borno","Maiduguri","cm_al_procurement_cost",685987909.664302,"cm_public"
"Borno","Maiduguri","cm_iv_artesunate_procurement_cost",109113035.898894,"cm_public"
"Borno","Maiduguri","cm_ras_prcurement_cost",1914673.56082659,"cm_public"
"Borno","Maiduguri","cm_rdt_kits_distribution_cost",22715057.3795575,"cm_public"
"Borno","Maiduguri","cm_al_distribution_cost",171496977.416075,"cm_public"
"Borno","Maiduguri","cm_iv_artesunate_distribution_cost",27278258.9747235,"cm_public"
"Borno","Maiduguri","cm_ras_distribution_cost",478668.390206649,"cm_public"
"Borno","Maiduguri","iptp_sp_procurement_cost",63537132.2613385,"iptp"
"Borno","Maiduguri","iptp_sp_distribution_cost",15884283.0653346,"iptp"
"Borno","Maiduguri","itn_campaign_net_procurement_cost",3203534557.29529,"itn_campaign"
"Borno","Maiduguri","itn_campaign_net_distribution_procurement_cost",114719871.227797,"itn_campaign"
"Borno","Maiduguri","itn_campaign_campaign_cost",334982023.985166,"itn_campaign"
"Borno","Maiduguri","itn_routine_net_procurement_cost",353354612.420053,"itn_routine"
"Borno","Maiduguri","itn_routine_net_operational_cost",88338653.1050132,"itn_routine"
"Borno","Maiduguri","smc_spaq_total_procurement_cost",351546717.580222,"smc"
"Borno","Maiduguri","smc_campaign_cost",398666511.987803,"smc"
"Borno","Maiduguri","pmc_sp_procurement_cost",309935693.379487,"pmc"
"Borno","Maiduguri","pmc_distribution_cost",10737779.9469218,"pmc"
"Borno","Maiduguri","cm_private_total_cost",1513901786.83977,"cm_private"
"Borno","Marte","vacc_procurement_cost",240692510.454199,"vacc"
"Borno","Marte","vacc_operational_cost",15043281.9033874,"vacc"
"Borno","Marte","cm_rdt_kits_procurement_cost",21773672.3388282,"cm_public"
"Borno","Marte","cm_al_procurement_cost",164389591.05239,"cm_public"
"Borno","Marte","cm_iv_artesunate_procurement_cost",26147760.1823649,"cm_public"
"Borno","Marte","cm_ras_prcurement_cost",458830.832480906,"cm_public"
"Borno","Marte","cm_rdt_kits_distribution_cost",5443418.08470705,"cm_public"
"Borno","Marte","cm_al_distribution_cost",41097397.7630976,"cm_public"
"Borno","Marte","cm_iv_artesunate_distribution_cost",6536940.04559124,"cm_public"
"Borno","Marte","cm_ras_distribution_cost",114707.708120226,"cm_public"
"Borno","Marte","iptp_sp_procurement_cost",15225987.2833537,"iptp"
"Borno","Marte","iptp_sp_distribution_cost",3806496.82083843,"iptp"
"Borno","Marte","itn_campaign_net_procurement_cost",767692445.270191,"itn_campaign"
"Borno","Marte","itn_campaign_net_distribution_procurement_cost",27491377.6919906,"itn_campaign"
"Borno","Marte","itn_campaign_campaign_cost",80274822.8606124,"itn_campaign"
"Borno","Marte","itn_routine_net_procurement_cost",84677615.1793033,"itn_routine"
"Borno","Marte","itn_routine_net_operational_cost",21169403.7948258,"itn_routine"
"Borno","Marte","smc_spaq_total_procurement_cost",84244372.7136583,"smc"
"Borno","Marte","smc_campaign_cost",95536122.3553183,"smc"
"Borno","Marte","pmc_sp_procurement_cost",74272740.3346309,"pmc"
"Borno","Marte","pmc_distribution_cost",2573192.95197032,"pmc"
"Borno","Marte","cm_private_total_cost",362790206.833035,"cm_private"
"Borno","Mobbar","vacc_procurement_cost",216929962.922243,"vacc"
"Borno","Mobbar","vacc_operational_cost",13558122.6826402,"vacc"
"Borno","Mobbar","cm_rdt_kits_procurement_cost",19624050.3048053,"cm_public"
"Borno","Mobbar","cm_al_procurement_cost",148160106.122553,"cm_public"
"Borno","Mobbar","cm_iv_artesunate_procurement_cost",23566303.0650864,"cm_public"
"Borno","Mobbar","cm_ras_prcurement_cost",413532.416483749,"cm_public"
"Borno","Mobbar","cm_rdt_kits_distribution_cost",4906012.57620132,"cm_public"
"Borno","Mobbar","cm_al_distribution_cost",37040026.5306382,"cm_public"
"Borno","Mobbar","cm_iv_artesunate_distribution_cost",5891575.76627161,"cm_public"
"Borno","Mobbar","cm_ras_distribution_cost",103383.104120937,"cm_public"
"Borno","Mobbar","iptp_sp_procurement_cost",13722790.3377616,"iptp"
"Borno","Mobbar","iptp_sp_distribution_cost",3430697.58444041,"iptp"
"Borno","Mobbar","itn_campaign_net_procurement_cost",691901436.292672,"itn_campaign"
"Borno","Mobbar","itn_campaign_net_distribution_procurement_cost",24777270.9344013,"itn_campaign"
"Borno","Mobbar","itn_campaign_campaign_cost",72349631.1284519,"itn_campaign"
"Borno","Mobbar","itn_routine_net_procurement_cost",76317754.4931778,"itn_routine"
"Borno","Mobbar","itn_routine_net_operational_cost",19079438.6232944,"itn_routine"
"Borno","Mobbar","smc_spaq_total_procurement_cost",75927284.2129381,"smc"
"Borno","Mobbar","smc_campaign_cost",86104247.4531743,"smc"
"Borno","Mobbar","pmc_sp_procurement_cost",66940108.6744278,"pmc"
"Borno","Mobbar","pmc_distribution_cost",2319152.55945996,"pmc"
"Borno","Mobbar","cm_private_total_cost",326973473.201689,"cm_private"
"Borno","Monguno","vacc_procurement_cost",204284255.293113,"vacc"
"Borno","Monguno","vacc_operational_cost",12767765.9558196,"vacc"
"Borno","Monguno","cm_rdt_kits_procurement_cost",18480086.6065177,"cm_public"
"Borno","Monguno","cm_al_procurement_cost",139523266.107058,"cm_public"
"Borno","Monguno","cm_iv_artesunate_procurement_cost",22192529.8230407,"cm_public"
"Borno","Monguno","cm_ras_prcurement_cost",389425.972341242,"cm_public"
"Borno","Monguno","cm_rdt_kits_distribution_cost",4620021.65162944,"cm_public"
"Borno","Monguno","cm_al_distribution_cost",34880816.5267644,"cm_public"
"Borno","Monguno","cm_iv_artesunate_distribution_cost",5548132.45576017,"cm_public"
"Borno","Monguno","cm_ras_distribution_cost",97356.4930853105,"cm_public"
"Borno","Monguno","iptp_sp_procurement_cost",12922834.4804447,"iptp"
"Borno","Monguno","iptp_sp_distribution_cost",3230708.62011119,"iptp"
"Borno","Monguno","itn_campaign_net_procurement_cost",651567758.299704,"itn_campaign"
"Borno","Monguno","itn_campaign_net_distribution_procurement_cost",23332905.5739717,"itn_campaign"
"Borno","Monguno","itn_campaign_campaign_cost",68132084.2759973,"itn_campaign"
"Borno","Monguno","itn_routine_net_procurement_cost",71868889.9968595,"itn_routine"
"Borno","Monguno","itn_routine_net_operational_cost",17967222.4992149,"itn_routine"
"Borno","Monguno","smc_spaq_total_procurement_cost",71501181.777403,"smc"
"Borno","Monguno","smc_campaign_cost",81084889.4804382,"smc"
"Borno","Monguno","pmc_sp_procurement_cost",63037904.3336544,"pmc"
"Borno","Monguno","pmc_distribution_cost",2183959.96172375,"pmc"
"Borno","Monguno","cm_private_total_cost",307912893.054576,"cm_private"
"Borno","Ngala","vacc_procurement_cost",439871240.31093,"vacc"
"Borno","Ngala","vacc_operational_cost",27491952.5194331,"vacc"
"Borno","Ngala","cm_rdt_kits_procurement_cost",39791899.7966771,"cm_public"
"Borno","Ngala","cm_al_procurement_cost",300425855.270562,"cm_public"
"Borno","Ngala","cm_iv_artesunate_procurement_cost",47785648.5067418,"cm_public"
"Borno","Ngala","cm_ras_prcurement_cost",838524.169262333,"cm_public"
"Borno","Ngala","cm_rdt_kits_distribution_cost",9947974.94916928,"cm_public"
"Borno","Ngala","cm_al_distribution_cost",75106463.8176406,"cm_public"
"Borno","Ngala","cm_iv_artesunate_distribution_cost",11946412.1266854,"cm_public"
"Borno","Ngala","cm_ras_distribution_cost",209631.042315583,"cm_public"
"Borno","Ngala","iptp_sp_procurement_cost",27825850.9109768,"iptp"
"Borno","Ngala","iptp_sp_distribution_cost",6956462.72774419,"iptp"
"Borno","Ngala","itn_campaign_net_procurement_cost",1402976052.06369,"itn_campaign"
"Borno","Ngala","itn_campaign_net_distribution_procurement_cost",50241141.1988377,"itn_campaign"
